id,age,sex,education
1863DCC8DB939093F8C2D787732948C2,3,2,3
C7AECBCC3F944D25FB69DF23E99DF322,6,1,4
A5AC1611254ACBC5BD162923A7AE4FBE,1,1,5
1F6385D334EC20A6D216594875A39C7F,2,1,5
D0436CC01A24E46CE40F4A2AB507ABEF,1,1,4
0D5FC2892070EE21FC45987A52E0EB25,1,1,5
C24835BCDB83F87713DA5937C04331A4,1,1,5
96A4528C3979D0BCD8F99F57EBC1EF59,1,1,5
1F9266A18D1EC00BE4530A3E9918FE65,1,1,5
40D293CEE1F0C7DF690D0834CE37939E,4,2,0
993941B32CD89FE05CA2CB4B50F33325,0,0,6
35A524A285EF11B53DCA1AB6493AAD1B,2,1,5
523E5D43300C3E8575ECA3755661D2BC,1,1,5
2984FE7B67D9DE0DD84D701D2F7C6E99,4,1,3
DB49BF3D2E3210F7A849514813F7E971,2,2,5
3576B5E00077674C3688F16F63F1F5F5,2,2,3
BD1DA917CB231CA94D37825D054752CB,2,2,3
811E4E9D64D68E7FE2508D8BF5277020,1,2,0
37D86A022000FA40CAAB9EB550CE6A8E,1,2,4
56C80F737613074369ED2C506FCA163F,3,2,4
1CD0E61EB052163C61A60F502B5B9D30,0,0,6
785834543D7DA8C78580FE18EC0CB6C0,2,1,5
473FC3724A7EE9D91EF299A813DCA832,2,1,4
266A8377609E0108719E7EF91D983200,4,1,3
184F443EE8546EF775C8518CFB2622A9,3,2,0
4C7942950AD93C0C564AB7E20A32B64A,1,1,5
3343AB0BB1FE075F029B25A1B616A621,1,1,5
3D20B461330768C7145AD72449F2AA02,4,2,4
9210610EC4F5B27180D3A8C3F9494266,1,1,5
C067A6D11CF54BB973246C6EF66A038D,6,1,4
90E3A5FA7B60CA0480C645F4B0E18C38,3,1,3
2DBA38EE631256550C1A88D4F1F26B00,2,1,5
D4178C42C45908D28EBDDDC1684F8F3C,1,2,4
707330CD7F9F4C1DFDB9A7BC7A038359,2,2,4
CFC7A75A3FA427ADF4574A94B1332E56,1,1,0
EF798D43D8BE956FBC4E964419F68A73,2,2,4
CA276ABD72F92BC983C9C31A1F2A67FC,3,1,4
712340035E09756522DAD82223CF20F6,1,2,5
3F7E2E5ADB47758C08CB8F93BED9C8BF,1,1,5
14C760A5D251CBB41D2ED5331A0EDD96,1,2,5
05689BD4D01958F2CEDBF4A58CA1AFA8,0,0,6
414C72A122B0B03F401918C6627835D4,3,1,4
322AB8609E46E8DB290D9070611088DB,1,1,5
16C60D633E26800EBAE8D05183786896,1,1,5
7031D79C938491CD15A49CA328C0C20D,2,2,4
B27C620E8FB165B8943F658395A74C16,2,1,5
B7892C9EB067574C82D9C6935834EC9D,1,0,0
67E9299CB8FF2C4F3E5DB42636A98A0D,1,1,4
2B4E1DBE0F84AF6C522CA729C8E7214A,1,1,5
9B664AD5E89D2A3DCDE6DA9C94076DCE,1,1,5
EC3E881BFCA25E6B8611FFC4EACB6B68,3,2,3
92F56FB1847EAF210260A023AD9752DF,3,1,3
6ECBD9E3F0846EB8032D0BCD10C2CCD0,2,1,0
D0BB2F1C3CBDA220FF8737C5DF1C27B9,3,1,3
BCB82F79452AA4AEAA8A15079F5CEC81,2,2,4
A926A462C210346E31E76A13133B7677,3,1,3
10012E8EA095981992C1365E885D5FE0,1,2,5
6CE2DAF6C91305E8A10379F9B1318477,1,2,5
575274B25723CB23B1AEB394DCC5BF78,4,2,3
5D6336E87094469978DC04BC91CE6E07,5,2,4
A709FF37A90BAE6C3A807EF0C72B16F8,3,2,3
023A7F13646C38C7389EE4921BE2C22C,3,2,3
47B020100545CA092B394DEC6E4F72A3,2,1,4
71F37F8C390C4959611E5E3701182790,4,1,3
7868F9DE531E3E2F408A207E3C87AF45,1,1,5
573C1741096701F223EBB694B735C374,1,1,5
3351A431E3DE58BA5BD3DD4AAC115414,2,1,5
F40FBEF4FBF43F05389742DE1ABEC397,1,1,5
8BBCE226DFE87C0F6A6B70B9BD46AEBC,1,2,5
3E71C1D79CD2A73062CACBA174CC3DED,1,1,6
C2C7FED73FE20B2D2DB1977F2FE7CECF,1,2,5
73CE17AFFCC318E32C5293C366A0547B,3,1,3
345207613FF7143A91638A4013A50B51,1,2,5
1E51FDC5E51DE2A5999F430E316C8A49,3,1,3
CB06AA9A2EF273F27248B41DB12FAF3B,3,2,3
36589718E553A5BADAAC8154E3CB7BBA,4,2,3
98CC4F8AEFB3C25C30CCCCE444E87C93,1,1,5
F5F43880F28F7788C6BEFF4299A64247,3,2,3
CED076B10A54599AD3F372FFA4FCFF50,1,1,5
50DE5A4E250EF038E9DF44170FA8DB2D,2,2,4
828CDC2BDF9D36F53CF972FBF0CEAA35,1,2,5
CE4370CE361406E6C70D1C8DA8F78102,2,1,4
92D7866D6C9E7DF18760B8977711C513,3,1,3
572FD0EA028DC724F2404395574C5D93,2,2,5
703A650BDD955AC0C7E6F67F75BB4C55,1,1,5
05FF3065ADD64C85CA408D8EB69C9A4B,3,1,4
66B85B221194C0A7641F6F3F17F65954,1,1,5
272358F7976E435FCB31347934615BF3,2,2,5
7FD6C923AD3DBB8E0EF554E31818E787,4,2,3
0572288472AE1CF9CB0A7278B30F72B4,2,2,4
0F728803D91B4D8B5F43593B2313A71C,2,1,4
72B58F9E8052E67D0E7502F8B4D987F4,2,1,0
7DD6147345E1A9D3EED258318DBB7FFF,1,2,5
0E2CC6FB37ED906E01D49D3F8204DB80,2,2,4
EE7859DD49E276E5D17BA053E0497FFB,2,2,4
F98DBC9E6A2B20DD349A6854D3900F4F,1,1,5
2D8A47CB555EFB3A041CCD9BAFD65D71,2,1,4
DF99D097C208E7CA72370DC9FE6CE291,1,2,5
81B2B27BA712246CDB0E263408A38096,2,2,4
5FABF18B270A8A4737A7F3819634AE4D,1,1,5
CF0A32A072385F787D053DAD097A2A00,1,1,5
2E46267FCA6A292063206272FAF5569A,4,1,3
FF4054C33AD9B20221BE55E24953331B,2,2,5
DF2E875A49AC21394D2A83DFFC9025B5,2,1,4
F1A77CADF3753E266C863434882DB6EA,1,1,5
644BA2B5DBE72195BA9D3D0B5421E5F7,5,1,4
5153027485F2DDA18680515DA5DE609D,1,1,5
70801C28ECFA3D53D31EDDA9A855BFA2,2,1,5
5582683A61E3CA3DEC33FBA60F734D82,3,2,3
FB37170A2F134CEC644AD696625BA413,3,1,4
A4E2FE241D1A777746BABBCDB17F454C,4,1,0
B9D043AF07CE8361A5DF591C1C5DC57E,3,1,4
48F1258E0A010A84834E47DBB38247A9,4,2,3
E6FCA2422695E5C0B82D1EC7762D3A69,1,1,6
8FA72079F14ABD8D0159AC987EEE2981,4,1,4
417B44CCFD1291D7274C7CAED6C69996,1,2,6
C75D1FD4D426CA0880E4A9A1B1E22FA1,3,2,3
B3FB374EAA270A1D384CEE14DA098C7B,1,2,0
6E921EB7AFA60C5A24D6ACC3A736E747,1,1,5
794ECC54935092D9CAE377582B086ADA,1,2,5
02EF782E33C29A793998CC5BE8221AE2,2,1,4
C7231E3588F66B5F1D7C213C3B49A07D,2,1,5
32FDA98282166C213FAE8900143867DD,1,2,5
39F0B5A8FB426F815C4F36E0689A37E8,1,1,6
341FC6B716B3D9D26248FF82CD1466DD,4,2,3
43F97AD266DCAB79D9CE4E55AFF8A510,2,2,5
8A7F63AA9058709517CF3E0AED1787B5,2,2,4
D2E08F8AA1982DF71B5F45481C5A3093,1,1,5
0EE25F05885065DC140723399D105542,2,1,5
B386DAD9D2A012E71816419A31C3F34D,2,2,4
0539056312A5FAE3D687D846ACDED894,3,1,4
56DB3CD4F7AB16E02C2BE57DBE347F20,4,2,3
5FD65BC0F9C92C3BEEBFD9FED649B5F7,1,1,5
836C93DF5DBC6BC0AD3DA7E040DAA0B5,2,1,4
1F5B949ED5D9C7FB4B200D1049269B48,1,1,5
CD7C000BAC8F725E3AEFE7BD8F36BC48,1,1,0
FA6A908E7BBCEF12607D040563D4CB26,2,2,4
44FA907DE6833E9025DE029D7FDA7F82,1,2,5
143A9BB4BB6AAD52C5A6063443777FC1,2,1,5
2036032D592BC3F31104DF41723AA517,4,1,3
68859659EBE907CE21DEC25A5F5AA178,3,1,3
BCED34CF87591EAD0A4FD280AC58B952,1,1,5
86464E80B8DD1BBDE8DB3CCA95A7A8FD,1,2,5
BB826B3ED62F83EEBBF0D8C473E71268,4,2,0
136DFDEDCED66F120E2B420105585526,2,2,4
7D4BE8057A10075EC7A33B94336BC6D4,1,1,5
7A60E21F5584BF7CE033186369603EF6,1,1,5
FB4240B2D217439641DD2859C72E9B87,3,1,0
17D36CACE0F659AF2C3A54148CD52F4A,1,2,5
7C454DD004EC9BDFCF902C10C25BD678,2,1,5
0045C3550FA8F7F1D414AA60F5AF0F61,2,1,4
E69CB8C83531D2068520D896037F1103,1,2,4
2A0142CDD767729EDC36BB1A620B2068,4,1,2
50B786A3F9EED0593E2E0FF25BA10AFB,1,1,5
14E92CC0B7803C1607108F0036FD6921,3,1,3
A36A24BE6B388A5D6DA6F9C0F4F9BD85,0,0,6
4533721FB52AD909AF4D6926D4E3A226,1,1,4
FE8C8ADC1262E6C42ED3D5C7AD32B2B5,4,2,3
ABC8A36F9BE31F5BB25F6740C03D2B61,3,2,3
2F765C00C7FF04BE56F731296BBE17D4,1,1,5
EB1E14364B68CC6CBC2B260D0BE847D6,0,0,6
C5075DBEE2132A6BCB19FDDD9B57BC96,1,2,5
A880F425F1F339A4B7093CDE52D54A29,1,1,5
1F578823188220549E529F2ED9DCF574,1,2,5
68921A7AC27EBC471D1057234A22FCA5,1,2,5
5CFDCC1DB8100C5BAA416DAA3EF8EA01,1,2,5
FA83D4AFDB35A36BA904289A1D195FFD,1,2,5
2127D446B2364E02A7C2913EEC82767C,1,1,5
3D42C1D58FAA6C92CA22BFC4A7039C88,1,1,5
6E44E0E75E5D89C613A9CF80452E9D79,1,2,5
E29CA48D21732039A5D13FCFC250EBFC,2,2,4
63F8C5DE7E7FE8551FA887252B033BAC,4,1,3
0004D025AEFE9CE37BF379BA38E45985,1,1,5
7AFB5CF59E626768F552006C1AB04A25,2,2,5
98A3E87D444CBFD85E9D74014611D409,2,2,4
0B0F3A8F73B25EA4137F3F022EF2934E,1,2,5
1DCEABFE4D3D69EAFE5ACB590F81DCA3,1,1,6
5CB4864E1863B7A63AEA501EF9A57C56,2,1,5
84CDFE6D6667935C1644DD467D12368F,2,1,4
ABB3F56EBD4743428D71EA82B5FE4328,3,2,3
07EC1F7740E3C891F6964EF3966418BE,2,2,5
81079FA164E09BFB678448358FF1604C,2,1,4
0C999CFAE69E513F76F451D83AFBC90F,1,2,5
C63723C807589E5C8DBA53CD6CD9CEA6,1,1,5
0A5E842EC7F2DBDF7C11B0EDBED38B7A,4,1,3
AE304117860CC3ED413259EFA07073C0,1,1,5
A554D33D50DEF62E019B09C1F1F3A6F1,1,1,5
9FB0E0D9EE92ABC4B67B7D7AE8AF053A,2,1,4
F654EF4857CA28D4029DB2181A59D96A,1,2,5
97CCB94287748F4367C0C9B1748ACAB2,3,2,3
DE0F437BF1F58557BF4803FB42D50837,3,1,3
27FB4004264DA59E5550E2292B9B4245,2,2,5
4630D8A341EBF0B6F43FF605454C52E0,2,2,4
9C0720D7E1AEDD3F2D85853349B333DB,2,1,4
BE370965676326F02D46DD513FE9CCC2,1,2,5
1C68C44C29918CB251E99F646953225A,1,1,5
1CA5C2810D1C75B8618BEA00085CDF4E,1,2,6
2121044D64EF27A1A115880787E309AA,2,1,4
7B8E19D928EDCDCE397CBB79CBAF31CE,1,2,5
EFE7EBEFEE977232C5BF0ED2D8A5B8B3,1,2,6
032F0CC0F9F4EC0DBCBDE267D5139133,1,2,5
FBEAA041BDC648269EB58BD448A1A343,1,2,5
9E35626F81FD8B8D2A881B0CCC5B323E,1,1,6
428498C01DD3F10CB8D8B90BD07E0966,1,1,5
8B76E5BCDBCD4DF4DFD9EB0BDCDC643D,3,2,3
15FAAE0F3D6D949AD85CDB510ED543C0,2,2,4
E6907B0D657258444BE3E2E02A982229,1,1,6
C73A791E1F8BAAE32326B611D843ADC6,2,1,4
31654DAD9FA4AC8CB7D810685B45FD46,1,2,5
591E31E141E66A56527FEA788B132010,2,2,4
9DFDA794F3B3B5E28F99CEE72ED6FA68,1,1,5
BB6BB640F20CDDDA3D137C8C962A8F9A,1,1,5
E7E8325C7E40F6026EE19E8A8F28F045,1,2,5
D8E02FBE4D77DEFB349B005FDEC01FBD,3,1,4
775600AD6153C83F518E5F6593D05FC6,1,2,5
695365A4B8604EBD58D4F47A26A92B17,1,2,5
FAF5EE0ABABEBFBB8326E395F6170AAE,3,1,0
810F71243AF4945963A07322E67FA8FF,2,2,4
15924F0D6353B2C182ECDFCB4833B85D,3,2,4
F21D101BD9B500845142EF4D9D7446C1,3,1,3
36381F09A5F91C8C70DB0E06850A5A56,5,2,3
881F3DD852FC6138C109962FE4EEF437,3,1,3
8EDA771D8618B3469B7E977BC31E3C27,3,1,3
D19ED2B0DA7AB0D5CAEA117E009BA86D,3,2,4
07DDE21052B725C13829C5EB320F8D3B,2,1,5
1B6A9925AC7FCF7BEA548814E1AF369E,3,2,5
ECD4EF1D6A5980E04FB61E829B283C2E,4,2,0
AD6AA2FBF9557B8F55D82236154ED1C3,2,2,5
E31740C62A54C4AF63789B5D84CBB8A4,1,1,5
E97DC932ABF53E1460464F95803BB196,1,2,5
73722529AC74AA53F2DC7F6CB05E3ACC,1,1,5
11E9733EE0DD3F2B607A370FBA3FE73E,1,1,4
1314050610F6E4366BF21ECD3B2875AA,3,2,4
114BAF4F7A39C3E9D2820D149C21CF5E,1,1,5
D87CB2C14269175E4CF62A1346EE71C9,1,2,6
0EBB6495B5341773658FC259826CDEFC,1,1,5
4D520559E1BC63B6A6AC33669412FE61,1,1,4
08B9914B4FA62F8624322C4A31555125,2,1,4
D648B924CC4CE4782B0A69C02685B25A,4,2,4
9D630743902B160E7023C74BF10D9A80,1,1,5
8926626E7C52E15D2EAF497A9585B1E4,2,1,5
79182E92E4642DC2D79B39C4EF198A01,3,1,3
61A3409AB6F52C82B560EDCBF755CB76,3,2,3
203FF0E52C7EC577C3F02381A6CEDCF4,3,1,3
5C1B15E74C0960C09BAC9B4447E97D3A,4,2,3
B49C12586E03565B978283275FEB3750,3,2,0
83AB29833DDB1DEF080206188D43FC47,1,1,5
EF6BEBD78AE9083C5685F8FBFA119017,1,2,5
0CD49AF5DE837E97675AF71768ABFB6E,3,1,3
36766D656A9C64AB8A55CAE9EA6E370C,1,2,5
86C8C35BDEBD01024E81F6A1CAEE97C8,2,1,4
0CBF6D4492211B401D5745F33A53DC40,1,2,6
E54749AC4385361CFE69F72D2699AB04,4,1,3
AAD9AB3858FC6F13A8792B2B2AB1A045,4,1,3
A348F3FDBEF6EBE55CF5A6C209F7769D,2,1,4
D3E1E9AAF60EEB56B5AEA55CCDFE7E9B,1,2,5
AC6AE328D17C2629EB87E11C40F3639D,4,1,3
5841E443E6B90584C62E06B3EFD927EB,2,1,5
B5DCCE2727CAD31593137E29AC003E08,2,1,5
DBA5F7E3598480C7726E964C42E47272,1,2,6
52E9E837A46775DD902E64F4DC03DD68,1,2,5
6535D6568CE1529F05D96F5B1827306F,1,2,5
841BEAF4C5509123057963A0D299FD1D,3,1,3
799378B0C62D77DCCE828DE1626BFD13,3,2,3
8D710F7E24252870895414F475073C22,1,1,5
CB122640A08B90E8CB9DFBB33F5C509D,1,2,5
B5ECCCC36FC94BABAFD77D4C4AA5114E,1,1,5
BEF74BE9097FB3DE8B13F1B0BB01E596,1,2,5
B27F2389C3BF8032EE26693BED89B9BC,2,1,5
E97481D2C4A459726540915627749CC0,3,2,3
F5962C041D7A39D705CF0CB52E464699,2,1,4
5162E38AD6F04AC70590E845D76F3E80,1,2,5
AF2C280F16007A2E7E92A23BE6F7BA78,2,1,4
4694E51984C09E0129E4A7E2B2F01E59,3,2,3
B10138B0686A6AAEB8B8411B0EBC09E1,2,2,4
FDF7D8925BBC221B7D2240FAF344C60A,2,2,0
8C1B9866C2B1C425772DDC747DDA34D7,4,2,3
6BA010447C8585DD63B472EF90FA45E3,1,2,5
4B388C1E23E14C2BBFFD258688E74A49,2,1,5
CB4287F408E68528E77835ED18FE5743,2,1,0
A2CEA69F6CA7FAAC8A094ACDB8506236,2,1,4
0D25B0554CA96ABCEC88FAE45CDAD125,1,2,4
568D3D132BC1BED0779B05220F32D29E,2,1,4
303B7BBCE8BA5882D66069888E0E261A,2,1,0
CAD0B18E7EBB187A14591D13B7C9C658,1,2,5
1BB0B28920BCC49887FE32E4DD525218,2,1,4
AD54F5B452065C3B5143AB6DDBA760C7,3,1,4
EA68D8E151C63A35F798B1F8912F22DA,1,1,5
A499EC46C37CDA934FB1B5D7459B57A5,2,1,4
89913D8A807E9DD1727B83F85B108651,3,1,4
4C6D02CDC6E02EFA94268AD5B289E9FE,2,1,4
299419CA46683358A99A674D26600956,3,1,3
470B8A6188E26B0994A98E3326CC8535,3,1,3
E242281AAE78A0693D1A9CD0CCC07224,5,2,5
5D448CA869905BB53CA4BCF502EA3C83,1,2,5
E9EF57845FA6130CAC22A5BA308B2AF9,4,1,3
1BE98AC85075AD83BA0CFFB3F4C03760,2,1,5
B27E55C69605EE4F52E030BA9813269F,1,2,4
99D57D3FC48719B9840DD0E5F08DFCDC,4,1,3
434B78FFD739D03A6E0BD7915DE95383,2,1,4
2BA5464AAA987E0045CA01F733C11708,1,1,4
2616FA02E9E758C23E282C21E04CBD97,1,1,5
A219DAF533FDD30521D8DA831C41E23B,4,0,4
DE0943BBFB64BFF900183DFAF289C970,1,0,6
A8201C5D22C48993C403489572BBDC0C,3,2,3
57A800D01FFBD0A932E6213725B4ADE6,1,2,5
9B0F1A522B3759991C539A1D73589C7F,1,1,0
B820B6F79CCE1C763E888DA0B83EC488,3,2,3
818E87F85BF6215DE11F0A37ACC066A0,1,2,5
FEE432BA7BFBC4007C155E1589CD4CD8,1,2,5
32574BC1F7CA2D5A21BA6B632E45788A,4,1,4
1232C98AE56F18C86B0D85478025F2B5,3,2,3
3368CEFD549A0F3FA18D51C3E046CEC0,2,1,4
AA668386EDCD7F90F10C0C0E74AD77BF,1,2,5
5A5304955A907451A6EB16C22D635981,1,2,5
0B6BD285F91EB9DACEF72077E6840ECB,3,1,3
CEFE88252FFA778AD3D42F1BBC2CCCB7,3,2,3
7176B7CAC9C388F73B0F7EA1B45F52B5,1,1,5
4B7B10BD4734256482E1F5A8C899D060,1,1,0
D7CB80A4E0B684C0CAEAD85C8B20E4E4,1,1,5
56C8FC2959DC1476DE6816653DC83B57,1,1,5
12279FAAD6E4745B11B60CCD1214C218,2,1,4
A259BE13BA09BC19FB55C83E8DB1CC23,1,1,5
2F5D4F2F6F2878E59B0A15816D6648E9,4,1,3
9BDD522401273E40279067C0D3B8C90B,3,2,3
84448CA10402FF458EC97D94B795FB25,2,1,5
1F0AACDBA0DAE5568124F449965B9B7E,1,2,5
9C8EB7879A9FBAA4C6A30535B225B4D7,1,2,5
4A37AB34D9E662C60E4225C71CABC4F2,4,2,3
3FC1B4D342CF5131501D44470E622865,1,1,4
5F7731F627CC7F70828D9F3DEBD2CC4B,1,2,6
FA232DB85EB8989C864D12CD4380DCF6,1,1,0
DC3ABC2F46DD4633A80AF95FFD21C29F,3,2,3
DE35551B2F48ACAA633F3CE0C01986D7,1,1,4
7CFF3EC17D1575DAD5209D69B2C2E92B,1,1,5
3A44C8D63ACD861C33B0D1C76A96F79E,1,1,5
94C68F4590917211A97096A81E3DECEB,1,1,5
C772B1EBF8F4CED5E65D19BFEEC2F918,1,1,5
B80E59DE6E740101F5A3D6B3554AD28D,2,1,3
F906B43973EC6C6803690FFF9496BAB2,3,2,3
DDF5FC48D6D2D75454641D4EA3C766D2,2,1,5
E337494F0827D78B24370F80D1096C3C,1,1,5
A909692C3610824D778EBAB9359C05E3,2,1,5
D23E3BDC8256033009F23B32D3681ED0,1,1,5
52B94380DA48F03B45026D9D0F5F3E14,4,1,0
FBF7B1008BFCBA1112D0BF22D1E9EE79,1,2,5
3B29AF7954EA21570088618B988A316F,1,2,5
10633CAF7629ED9C0791770A42DACA48,2,2,4
FA4AFD3F37F17C44527EF4F741A3C078,1,1,5
75C9A073568045FFCAC56D9F9907DB30,2,2,4
5CA6ADE3316F1FD009F5B8D6A7EF5A1A,1,1,5
54D3A0318FB7C9B1481C7AAC5D492BF9,1,1,0
A1F14F5018B9FD12EA4F11CA5A83A3C1,1,1,5
8B35C18C33E038968CAC7A692D1DDC9F,1,2,5
D7A90F21AEBF9A6AF2744CCA842A3195,2,1,5
75D0581142B10AE56963977CB6B7B3B0,2,1,4
8A3A56CC491C83A614A620D0035912AA,2,2,4
CE1B705E5B64AAA1D3105CF012A6FB5D,1,1,5
CE5B88C5CE971856B65E3FB9E01812FD,2,1,4
0C0E3B2E3406FA83C023699D6FAB7E5A,2,2,4
5FD3EF067BB0C30B93CF19CCEE237E1D,4,2,3
1ABB7A6FCCD078DD3F2C56A467A680F1,4,1,3
B2D25D5E0EE7BAD85B914E3C6430B78E,3,1,4
9059C5713A643A1561EBEA638ED8130D,2,1,4
01CB18F592BDD01ECE7DEA3C01175BF1,4,2,3
E9068D58D3EC4FD5C979BD8F83AAEBDE,1,2,5
D90C3316EE3AFC10746D99FAA67C5DF4,1,2,5
F71A2E86AB1FC464B1C90B1AE05F047B,1,1,5
CC5C41D8AC52F4FE6EE5EF9BE13C75C8,2,2,5
6393CA37EC796B814051162EE5BC40A3,1,2,5
815593CF89C8114641304BF35FB06E90,2,1,5
670D31FA7886DBB9F8B63E367418B35A,4,2,0
1E6C4C791AEC84640619693C26DCEF7C,3,1,3
BA8EEE9F1204C53ADB6EBC20498172D5,2,1,4
D109AD3F52EDCC0A54062499DB774AB0,2,1,5
13222ACD3FF488712D01A79374F0838D,1,1,5
012D46EB60A7F00F0139D31922498403,1,1,5
9AC835047E654E4154ED1A130F85E89E,4,1,3
C8A73166C090EAAE5459170F91DAD100,4,1,3
74ABA729FC8D66ED79EAD8E037FF91F7,1,2,5
BFDF89BC4F2A67714247E1171DC5943E,2,2,4
E1D7E9F237FFBE82D9934BE2B3A78E72,1,2,5
ADE38618003EBF7A2A9D38AA4FD41DEA,3,2,3
DC0981F7E62B879E5FA7300D38202F38,3,1,4
0F06384D38756D7B701A02E7B35BE62A,3,2,3
0E89A2D88FDCD77330FF1568AE94BF2A,3,1,4
96D2749F8D880460C0E8A998AE5B5104,1,1,5
FB9F977B3DAD335F5A0E11C4AA96B5AA,1,1,3
FD1DC1212D8B103203CE7174DCEB7A8A,1,2,5
1ECDD9DD0DA588F3514C85DC62FFDA92,1,1,5
528B3DC8ABF149416AC653984FC46197,2,2,4
F2D6E73CB9C4DFF5A8BC4EB9040C67C2,1,2,5
92715E390BA4C88686CE85FEEE9E538A,1,2,5
AD753BF5FDBA08A9FFAE0BFBA2BD394B,2,2,4
E6D140BCF62676A0897169A0384CD113,1,1,5
51F624BFAC68B07D00626523205E1861,1,1,5
2804E3B6B210C96AD7873F476B899944,1,1,0
D8FA0DD1E48D1DF79AAED6E3EF56D613,1,1,5
91793A228ED6503DAA344D6B4089B709,2,1,4
34EAB866D9B441E3EB4E480582CC514B,1,1,5
DA1C3DF4879792CE289BF8548E7A4780,1,1,5
5B84ABE508E370467B8D33FC0E087201,1,1,5
A3528778985516F9FE49DFB865A09FE5,5,2,4
27C8A7E5E463FE662AE167F50DFCF160,3,1,3
8C11294B779B76AF0F96857450634749,1,1,5
086868782CB51FFFFC714826963FC73A,1,2,6
8C9465BF300C4F81D25180378D6091E0,2,1,4
49CE749EB0CF4E54654EB28DC2B9A8F5,2,1,4
A5C594108BE2744C102F1954F8D9581E,2,2,4
D118BAB41BCC4DAED26A579E970E4BD9,1,2,5
6C2C0E062C47E478518A13F3729CCB73,2,1,4
461F79BB9C49D5C470DC6607A87E14DB,2,1,5
8D8B07CFA51647759ED3B90B55A0990C,1,1,5
1FCB8FEC5DACE6B0639A987A00C76501,3,1,3
D0131D5B4C88C869B8F71009D1A9BAD0,2,1,5
4655AC03677B78F94E634F9C8B5C10EF,2,1,4
FDC3F46F68A982933C2AF6B2B4896DB4,2,2,4
357593EF738C7F8A56D031F0155ECDC1,2,2,4
65C0E32B6AC4BD6A8E2B4C4F0F98561F,0,0,6
18FE6FE04A65F58B57EC4D9318021147,2,2,4
B98DD1CFC6D13C4C2220F80C4CE5C413,2,1,4
271F4441D7C13C08E602B9B9E8001FCD,2,1,5
764EB2EFA7D0C8D2D5CD1BA2DBB882E7,2,2,4
9152629F008DC802CF66E1D36BB59A3B,4,1,4
F00AAF51B9E43D5044634F83F864D04D,1,1,5
55CDD34AB77D8E2DD4210DABDD0CABD5,5,1,0
167261C1FBA8203E775ECFE737B43DEE,5,2,4
9305BEF4D00AE1DABFC14EFEC88618CC,3,2,3
CE255A639D1C33626958C92E25BFB1AC,4,1,3
FBFC51A2A9CB6442E68A5FAE985760C1,2,2,0
D5036444603E37EC88328991B7B8ED00,3,1,3
72F28E8D27A52A215EB4556C00603EC6,3,1,4
8AB2692694EAE0E7B3E1A14CA3647E64,1,1,0
8BF7331C39D28A583F1CBF52846E9DF1,1,1,5
7CCDDC6299E4A970D78EE4A7065E2670,1,2,6
F451C1A17437B4DF28031828EE435BDC,1,1,5
842B9CE02649E1C4835A73D15BADD5B5,1,2,5
DB9240E37D5F96E812FD318F235B30DD,1,2,5
98595718F2063E768057F89BB8F18477,1,1,5
5A19FCE6B9A0FD6295E74695E81D236B,4,2,0
5F6C1027C04A339E39D4F7C2FBE5A356,1,1,5
6B93541894C7646488CE66192B15D974,3,2,3
813A646BD3054350F9A4AA3A5848657C,1,2,5
A67F2DD180B02AF002AFC66AF47FAB1E,1,1,5
1D6DB0B9D15CF512E7DC1C61D59C9C34,4,1,4
B6B8E4924A6315B9F392A4ACD8B27A7A,1,1,5
DD60245E3A7D11330BE8FBB7F6E1E81B,2,1,4
974FB6082056BC0B874CB74B1075EF3E,2,1,4
2592A2A9C1033CB6C5695C5136A9DC52,3,1,3
6E7F29B2C47C1D09588BCA8BE380A377,3,2,3
32C3954D442990DBC18749C72C5ED4D1,3,1,3
329B6DE6EB942CB5CEB218D3A83CAB35,4,2,3
E6AC8B32F81DF1544296CE0852FC7697,2,1,0
4242831358138C3F55174A44D305FF35,3,1,3
2F99C8459F90728BCEC514F9DA9C0D70,3,2,3
2055E9EC540A07EEB93B05413042CD78,2,1,4
A9FD833D6242DC90E09B3F1CE8537EC3,1,1,5
71E3D5F94F3ACDD4EA76591B9BB7C7E2,5,1,3
9145989977D3588B3C27C9E7281EB3D1,0,1,6
02194133F55BFA29D8B7D1EA17E8155A,1,1,6
A176A6DD34BC5F972C5512D83DF7F7E0,1,2,5
5C413C2371F2E007F545B790AC290B6A,3,2,3
DD96C9C8B27FB8CD27B5164E8418027A,2,1,4
06A528871D711D455ABBA23A10F2CB2C,2,1,5
94FB0E2714F8993A86232549CA4D99DB,1,2,6
390EF8A6A14DB4850BDD81BCE5AAAFA8,1,1,5
619B6ED062E116E7640BAF28DB400A9D,2,2,5
1727062FCE9FCA20C70A4E6309BBBC90,4,1,4
B83C6746F7E570395F5AA9822FD56653,2,1,4
C41FC282AE6815E82B445659FFC8A4C0,5,1,4
5B9F90968165EC9AAAC8C3F6F92C682F,1,2,5
B52BECD7CBB202B21F7220915CC1F514,3,1,3
06364AFFC30B181E1924F3B9782781B8,1,1,5
626A4E52F3E3F12F2E2A2A6FAA5EA2A0,1,1,4
253468726AD96ED603C700F481CA08E4,2,1,5
8124D7369EEDD08ED1A489CA0B518221,1,1,5
BC4D958CE2CE88DD28B8C108AF5F4301,1,2,5
2E0991B0E259F9AEBD79C78412DB93F1,1,1,0
9D442A6D6F90206BBAC5ACDC1F0900BA,3,1,0
